# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
6.698350137948313204e+03 1.650313124999999861e-14
6.700072987208408449e+03 1.672740124999999781e-14
6.701795836468503694e+03 1.700517374999999793e-14
6.703518685728598939e+03 1.694731749999999990e-14
6.705241534988694184e+03 1.662014624999999998e-14
6.706964384248789429e+03 1.642960499999999770e-14
6.708687233508884674e+03 1.629615249999999911e-14
6.710410082768979919e+03 1.611015999999999986e-14
6.712132932029075164e+03 1.619600875000000049e-14
6.713855781289170409e+03 1.654186250000000049e-14
6.715578630549265654e+03 1.667467124999999981e-14
6.717301479809360899e+03 1.661584624999999791e-14
6.719024329069456144e+03 1.659930249999999931e-14
6.720747178329551389e+03 1.660938999999999752e-14
6.722470027589646634e+03 1.658871999999999871e-14
6.724192876849741879e+03 1.645622624999999947e-14
6.725915726109837124e+03 1.634179375000000015e-14
6.727638575369932369e+03 1.650653000000000042e-14
6.729361424630027614e+03 1.668819875000000031e-14
6.731084273890123768e+03 1.660003499999999996e-14
6.732807123150219013e+03 1.646286999999999766e-14
6.734529972410314258e+03 1.640934874999999855e-14
6.736252821670409503e+03 1.637596624999999765e-14
6.737975670930504748e+03 1.636777624999999860e-14
6.739698520190599993e+03 1.641087624999999806e-14
6.741421369450695238e+03 1.655278749999999938e-14
6.743144218710790483e+03 1.673392499999999867e-14
6.744867067970886637e+03 1.664650624999999988e-14
6.746589917230981882e+03 1.637003249999999785e-14
6.748312766491077127e+03 1.628410374999999901e-14
6.750035615751172372e+03 1.644391999999999841e-14
6.751758465011267617e+03 1.670844374999999991e-14
6.753481314271362862e+03 1.661662749999999767e-14
6.755204163531458107e+03 1.618796874999999967e-14
6.756927012791553352e+03 1.615796125000000014e-14
6.758649862051648597e+03 1.642201374999999971e-14
6.760372711311743842e+03 1.649818499999999772e-14
6.762095560571839087e+03 1.648569374999999841e-14
6.763818409831934332e+03 1.652282249999999851e-14
6.765541259092029577e+03 1.658829374999999814e-14
6.767264108352124822e+03 1.660827000000000038e-14
6.768986957612220067e+03 1.647738749999999977e-14
6.770709806872315312e+03 1.634401875000000030e-14
6.772432656132410557e+03 1.636758124999999900e-14
6.774155505392505802e+03 1.641265374999999989e-14
6.775878354652601047e+03 1.639933624999999945e-14
6.777601203912696292e+03 1.637872750000000065e-14
6.779324053172791537e+03 1.641140749999999865e-14
6.781046902432886782e+03 1.653999124999999818e-14
6.782769751692982027e+03 1.667036874999999820e-14
6.784492600953077272e+03 1.669534124999999863e-14
6.786215450213172517e+03 1.654020374999999779e-14
6.787938299473268671e+03 1.632408250000000033e-14
6.789661148733363916e+03 1.630904624999999853e-14
6.791383997993459161e+03 1.644014124999999874e-14
6.793106847253554406e+03 1.653861749999999781e-14
6.794829696513649651e+03 1.639454749999999861e-14
6.796552545773744896e+03 1.606737374999999914e-14
6.798275395033840141e+03 1.602365124999999816e-14
6.799998244293935386e+03 1.617651624999999793e-14
6.801721093554031540e+03 1.617240624999999953e-14
6.803443942814126785e+03 1.617240749999999772e-14
6.805166792074222030e+03 1.629402624999999853e-14
6.806889641334317275e+03 1.626932125000000043e-14
6.808612490594412520e+03 1.609789625000000061e-14
6.810335339854507765e+03 1.602929000000000058e-14
6.812058189114603010e+03 1.607987499999999980e-14
6.813781038374698255e+03 1.617326374999999976e-14
6.815503887634793500e+03 1.621914999999999771e-14
6.817226736894888745e+03 1.619089499999999820e-14
6.818949586154983990e+03 1.617214750000000036e-14
6.820672435415079235e+03 1.618996624999999976e-14
6.822395284675174480e+03 1.623230999999999811e-14
6.824118133935269725e+03 1.627933249999999818e-14
6.825840983195364970e+03 1.631167999999999924e-14
6.827563832455460215e+03 1.630902499999999762e-14
6.829286681715555460e+03 1.633525749999999839e-14
6.831009530975650705e+03 1.652069624999999794e-14
6.832732380235745950e+03 1.665920875000000060e-14
6.834455229495841195e+03 1.652665749999999909e-14
6.836178078755936440e+03 1.636672374999999876e-14
6.837900928016031685e+03 1.631967124999999779e-14
6.839623777276126930e+03 1.625056499999999943e-14
6.841346626536222175e+03 1.610630124999999882e-14
6.843069475796317420e+03 1.589828124999999904e-14
6.844792325056413574e+03 1.578857249999999964e-14
6.846515174316508819e+03 1.585162124999999998e-14
6.848238023576604064e+03 1.581933124999999803e-14
6.849960872836699309e+03 1.568680375000000013e-14
6.851683722096794554e+03 1.572756124999999851e-14
6.853406571356889799e+03 1.580442125000000031e-14
6.855129420616985044e+03 1.570190624999999790e-14
6.856852269877080289e+03 1.560434249999999862e-14
6.858575119137176443e+03 1.554680874999999932e-14
6.860297968397271688e+03 1.523214750000000007e-14
6.862020817657366933e+03 1.464020625000000039e-14
6.863743666917462178e+03 1.393717999999999980e-14
6.865466516177557423e+03 1.325986624999999894e-14
6.867189365437652668e+03 1.270509249999999869e-14
6.868912214697747913e+03 1.224702999999999974e-14
6.870635063957843158e+03 1.196221249999999953e-14
6.872357913217938403e+03 1.203015000000000005e-14
6.874080762478033648e+03 1.235086250000000003e-14
6.875803611738128893e+03 1.273584999999999888e-14
6.877526460998224138e+03 1.318878874999999892e-14
6.879249310258319383e+03 1.364427999999999853e-14
6.880972159518414628e+03 1.388468124999999961e-14
6.882695008778509873e+03 1.388171124999999949e-14
6.884417858038605118e+03 1.374879249999999946e-14
6.886140707298700363e+03 1.372195624999999853e-14
6.887863556558795608e+03 1.390226124999999940e-14
6.889586405818890853e+03 1.391626624999999912e-14
6.891309255078986098e+03 1.370610624999999966e-14
6.893032104339081343e+03 1.359441624999999883e-14
6.894754953599176588e+03 1.370656249999999956e-14
6.896477802859271833e+03 1.401927999999999851e-14
6.898200652119367078e+03 1.421628499999999825e-14
6.899923501379462323e+03 1.417283124999999937e-14
6.901646350639558477e+03 1.420654999999999968e-14
6.903369199899653722e+03 1.438680500000000008e-14
6.905092049159748967e+03 1.460143625000000074e-14
6.906814898419844212e+03 1.476725749999999815e-14
6.908537747679939457e+03 1.484654749999999791e-14
6.910260596940034702e+03 1.492915374999999856e-14
6.911983446200129947e+03 1.504673874999999828e-14
6.913706295460225192e+03 1.515421124999999798e-14
6.915429144720321347e+03 1.516057374999999789e-14
6.917151993980416592e+03 1.502464249999999908e-14
6.918874843240511836e+03 1.508894249999999975e-14
6.920597692500607081e+03 1.543448874999999832e-14
6.922320541760702326e+03 1.552866375000000029e-14
6.924043391020797571e+03 1.540309124999999977e-14
6.925766240280892816e+03 1.545990000000000022e-14
6.927489089540988061e+03 1.555058749999999899e-14
6.929211938801083306e+03 1.548834124999999933e-14
6.930934788061178551e+03 1.544254750000000049e-14
6.932657637321273796e+03 1.544449749999999967e-14
6.934380486581369041e+03 1.533085124999999921e-14
6.936103335841464286e+03 1.526527249999999999e-14
6.937826185101559531e+03 1.544547500000000038e-14
6.939549034361654776e+03 1.546887749999999948e-14
6.941271883621750021e+03 1.515744750000000065e-14
6.942994732881845266e+03 1.496291374999999775e-14
6.944717582141940511e+03 1.499690750000000061e-14
6.946440431402035756e+03 1.510225750000000064e-14
6.948163280662131001e+03 1.524579499999999790e-14
6.949886129922226246e+03 1.538726375000000000e-14
6.951608979182321491e+03 1.536819874999999937e-14
6.953331828442416736e+03 1.523492999999999767e-14
6.955054677702511981e+03 1.528129374999999801e-14
6.956777526962607226e+03 1.544979625000000020e-14
6.958500376222703380e+03 1.555034375000000028e-14
6.960223225482798625e+03 1.563159749999999831e-14
6.961946074742893870e+03 1.573575249999999892e-14
6.963668924002989115e+03 1.580040625000000058e-14
6.965391773263084360e+03 1.588982124999999811e-14
6.967114622523179605e+03 1.613512624999999984e-14
6.968837471783274850e+03 1.635432999999999767e-14
6.970560321043370095e+03 1.636654374999999962e-14
6.972283170303466250e+03 1.630070749999999943e-14
6.974006019563561495e+03 1.626627249999999871e-14
6.975728868823656740e+03 1.629539749999999935e-14
6.977451718083751985e+03 1.636220624999999800e-14
6.979174567343847229e+03 1.639227374999999935e-14
6.980897416603942474e+03 1.622085250000000043e-14
6.982620265864037719e+03 1.581710875000000058e-14
6.984343115124132964e+03 1.543008249999999803e-14
6.986065964384228209e+03 1.525023374999999864e-14
6.987788813644323454e+03 1.536653999999999982e-14
6.989511662904418699e+03 1.550752249999999954e-14
6.991234512164513944e+03 1.541345500000000031e-14
6.992957361424609189e+03 1.525952999999999890e-14
6.994680210684704434e+03 1.524535125000000048e-14
6.996403059944799679e+03 1.552296499999999920e-14
6.998125909204894924e+03 1.589046999999999964e-14
6.999848758464990169e+03 1.602164249999999852e-14
7.001571607725085414e+03 1.593876499999999779e-14
7.003294456985180659e+03 1.580328874999999911e-14
7.005017306245275904e+03 1.591643374999999988e-14
7.006740155505371149e+03 1.617977000000000061e-14
7.008463004765466394e+03 1.618870125000000032e-14
7.010185854025561639e+03 1.606699374999999813e-14
7.011908703285656884e+03 1.604754124999999784e-14
7.013631552545752129e+03 1.613269500000000053e-14
7.015354401805848283e+03 1.621644375000000059e-14
7.017077251065943528e+03 1.606706000000000040e-14
7.018800100326038773e+03 1.593830124999999767e-14
7.020522949586134018e+03 1.622067374999999948e-14
7.022245798846229263e+03 1.653837750000000000e-14
7.023968648106324508e+03 1.658021000000000047e-14
7.025691497366419753e+03 1.655801375000000034e-14
7.027414346626514998e+03 1.652239624999999794e-14
7.029137195886611153e+03 1.638490499999999916e-14
7.030860045146706398e+03 1.621128374999999875e-14
7.032582894406801643e+03 1.610249125000000005e-14
7.034305743666896888e+03 1.613661249999999889e-14
7.036028592926992133e+03 1.626002250000000063e-14
7.037751442187087378e+03 1.624374749999999939e-14
7.039474291447182623e+03 1.613466625000000061e-14
7.041197140707277867e+03 1.610678124999999760e-14
7.042919989967373112e+03 1.611635125000000063e-14
7.044642839227468357e+03 1.610767999999999829e-14
7.046365688487563602e+03 1.610842250000000029e-14
7.048088537747658847e+03 1.610164499999999937e-14
7.049811387007754092e+03 1.603684999999999947e-14
7.051534236267849337e+03 1.602901999999999871e-14
7.053257085527944582e+03 1.616358749999999850e-14
7.054979934788039827e+03 1.616992374999999841e-14
7.056702784048135072e+03 1.601850749999999812e-14
7.058425633308230317e+03 1.609623624999999971e-14
7.060148482568325562e+03 1.635719999999999845e-14
7.061871331828420807e+03 1.653772374999999937e-14
7.063594181088516052e+03 1.666759249999999790e-14
7.065317030348611297e+03 1.675832874999999894e-14
7.067039879608706542e+03 1.659950624999999891e-14
7.068762728868801787e+03 1.634280374999999817e-14
7.070485578128897032e+03 1.643578499999999892e-14
7.072208427388993186e+03 1.665556375000000052e-14
7.073931276649088431e+03 1.665156249999999989e-14
7.075654125909183676e+03 1.658185750000000046e-14
7.077376975169278921e+03 1.656798124999999807e-14
7.079099824429374166e+03 1.658240374999999836e-14
7.080822673689469411e+03 1.656313624999999947e-14
7.082545522949564656e+03 1.644983874999999775e-14
7.084268372209659901e+03 1.643410999999999756e-14
7.085991221469756056e+03 1.659540374999999916e-14
7.087714070729851301e+03 1.657249874999999884e-14
7.089436919989946546e+03 1.637796124999999819e-14
7.091159769250041791e+03 1.639087999999999942e-14
7.092882618510137036e+03 1.648096499999999939e-14
7.094605467770232281e+03 1.643010749999999874e-14
7.096328317030327526e+03 1.648203000000000012e-14
7.098051166290422771e+03 1.670472499999999890e-14
7.099774015550518016e+03 1.680211624999999768e-14
7.101496864810613260e+03 1.675171999999999761e-14
7.103219714070708505e+03 1.669664374999999763e-14
7.104942563330803750e+03 1.671248000000000055e-14
7.106665412590898995e+03 1.683351374999999939e-14
7.108388261850994240e+03 1.702988999999999874e-14
7.110111111111089485e+03 1.721907374999999929e-14
7.111833960371184730e+03 1.729385375000000009e-14
7.113556809631279975e+03 1.714512749999999827e-14
7.115279658891375220e+03 1.677614999999999789e-14
7.117002508151470465e+03 1.663720750000000007e-14
7.118725357411565710e+03 1.687486875000000063e-14
7.120448206671660955e+03 1.702815999999999782e-14
7.122171055931756200e+03 1.700670249999999879e-14
7.123893905191851445e+03 1.696424749999999996e-14
7.125616754451946690e+03 1.700968874999999915e-14
7.127339603712041935e+03 1.718387249999999926e-14
7.129062452972138090e+03 1.738686499999999859e-14
7.130785302232233335e+03 1.742857249999999947e-14
7.132508151492328579e+03 1.707263749999999855e-14
7.134231000752423824e+03 1.667939000000000063e-14
7.135953850012519069e+03 1.669072375000000009e-14
7.137676699272614314e+03 1.679500874999999937e-14
7.139399548532709559e+03 1.675843500000000032e-14
7.141122397792804804e+03 1.669750749999999831e-14
7.142845247052900959e+03 1.663001749999999768e-14
7.144568096312996204e+03 1.652680499999999778e-14
7.146290945573091449e+03 1.646139125000000042e-14
7.148013794833186694e+03 1.647249749999999981e-14
7.149736644093281939e+03 1.643559749999999796e-14
7.151459493353377184e+03 1.633707749999999888e-14
7.153182342613472429e+03 1.628918874999999858e-14
7.154905191873567674e+03 1.632704749999999978e-14
7.156628041133662919e+03 1.641447874999999948e-14
7.158350890393758164e+03 1.633907999999999807e-14
7.160073739653853409e+03 1.602577875000000008e-14
7.161796588913948653e+03 1.568879749999999932e-14
7.163519438174043898e+03 1.543055624999999951e-14
7.165242287434139143e+03 1.525700249999999957e-14
7.166965136694234388e+03 1.510890749999999928e-14
7.168687985954329633e+03 1.493237999999999988e-14
7.170410835214424878e+03 1.477295624999999924e-14
7.172133684474520123e+03 1.462535624999999818e-14
7.173856533734615368e+03 1.441419249999999801e-14
7.175579382994710613e+03 1.432106874999999767e-14
7.177302232254805858e+03 1.451112874999999982e-14
7.179025081514901103e+03 1.454228625000000056e-14
7.180747930774996348e+03 1.418550874999999986e-14
7.182470780035091593e+03 1.378482749999999927e-14
7.184193629295186838e+03 1.352447874999999867e-14
7.185916478555282993e+03 1.344193874999999871e-14
7.187639327815378238e+03 1.352629624999999961e-14
7.189362177075473483e+03 1.366849749999999921e-14
7.191085026335568728e+03 1.353341124999999972e-14
7.192807875595663972e+03 1.319423499999999972e-14
7.194530724855759217e+03 1.320407249999999877e-14
7.196253574115854462e+03 1.342067249999999996e-14
7.197976423375949707e+03 1.347685749999999912e-14
7.199699272636045862e+03 1.354317624999999920e-14
7.201422121896141107e+03 1.373562374999999906e-14
7.203144971156236352e+03 1.386640749999999851e-14
7.204867820416331597e+03 1.412307874999999857e-14
7.206590669676426842e+03 1.487289999999999916e-14
7.208313518936522087e+03 1.538989125000000026e-14
7.210036368196617332e+03 1.513684249999999960e-14
7.211759217456712577e+03 1.516456999999999942e-14
7.213482066716807822e+03 1.575166875000000005e-14
7.215204915976903067e+03 1.606495374999999939e-14
7.216927765236998312e+03 1.610362875000000035e-14
7.218650614497093557e+03 1.618123874999999966e-14
7.220373463757188802e+03 1.622485499999999925e-14
7.222096313017284047e+03 1.615940124999999962e-14
7.223819162277379291e+03 1.600399624999999962e-14
7.225542011537474536e+03 1.580517124999999781e-14
7.227264860797569781e+03 1.562278624999999909e-14
7.228987710057665026e+03 1.525705999999999868e-14
7.230710559317760271e+03 1.463087999999999922e-14
7.232433408577855516e+03 1.431338874999999831e-14
7.234156257837950761e+03 1.443715999999999970e-14
7.235879107098046006e+03 1.450887624999999831e-14
7.237601956358141251e+03 1.446198499999999828e-14
7.239324805618236496e+03 1.442410124999999843e-14
7.241047654878331741e+03 1.444076624999999887e-14
7.242770504138427896e+03 1.448702875000000008e-14
7.244493353398523141e+03 1.438810624999999773e-14
7.246216202658618386e+03 1.422872124999999800e-14
7.247939051918713631e+03 1.427296749999999777e-14
7.249661901178808876e+03 1.436979625000000000e-14
7.251384750438904121e+03 1.435028625000000060e-14
7.253107599698999366e+03 1.446997124999999773e-14
7.254830448959094610e+03 1.470680374999999762e-14
7.256553298219190765e+03 1.462596999999999970e-14
7.258276147479286010e+03 1.450978749999999991e-14
7.259998996739381255e+03 1.484141500000000058e-14
7.261721845999476500e+03 1.514339874999999776e-14
7.263444695259571745e+03 1.508746249999999800e-14
7.265167544519666990e+03 1.507788000000000037e-14
7.266890393779762235e+03 1.515821749999999771e-14
7.268613243039857480e+03 1.508542124999999790e-14
7.270336092299952725e+03 1.478213749999999811e-14
7.272058941560047970e+03 1.433898375000000025e-14
7.273781790820143215e+03 1.425616624999999819e-14
7.275504640080238460e+03 1.462350999999999768e-14
7.277227489340333705e+03 1.491106874999999819e-14
7.278950338600428950e+03 1.504672875000000008e-14
7.280673187860524195e+03 1.517562624999999835e-14
7.282396037120619440e+03 1.525367499999999912e-14
7.284118886380714684e+03 1.520394624999999877e-14
7.285841735640809929e+03 1.489601624999999773e-14
7.287564584900905174e+03 1.455909124999999788e-14
7.289287434161000419e+03 1.466671749999999988e-14
7.291010283421095664e+03 1.491363749999999798e-14
7.292733132681190909e+03 1.489026000000000069e-14
7.294455981941286154e+03 1.481777749999999961e-14
7.296178831201381399e+03 1.482376374999999943e-14
7.297901680461476644e+03 1.479978749999999791e-14
7.299624529721572799e+03 1.480524499999999984e-14
7.301347378981668044e+03 1.494223749999999848e-14
7.303070228241763289e+03 1.507790874999999993e-14
7.304793077501858534e+03 1.509809749999999861e-14
7.306515926761953779e+03 1.502448499999999904e-14
7.308238776022049024e+03 1.501036499999999793e-14
7.309961625282144269e+03 1.528833249999999765e-14
7.311684474542239514e+03 1.549629499999999832e-14
7.313407323802335668e+03 1.531524749999999860e-14
7.315130173062430913e+03 1.543715374999999814e-14
7.316853022322526158e+03 1.600444124999999838e-14
7.318575871582621403e+03 1.617924124999999957e-14
7.320298720842716648e+03 1.604794499999999930e-14
7.322021570102811893e+03 1.612341749999999848e-14
7.323744419362907138e+03 1.617027749999999940e-14
7.325467268623002383e+03 1.600193624999999816e-14
7.327190117883097628e+03 1.589456374999999939e-14
7.328912967143192873e+03 1.598684999999999905e-14
7.330635816403288118e+03 1.626002500000000018e-14
7.332358665663383363e+03 1.637595125000000035e-14
7.334081514923478608e+03 1.606939749999999923e-14
7.335804364183573853e+03 1.583161749999999954e-14
7.337527213443669098e+03 1.586970249999999945e-14
7.339250062703764343e+03 1.578981250000000043e-14
7.340972911963859588e+03 1.564690874999999793e-14
7.342695761223954833e+03 1.570171499999999920e-14
7.344418610484050078e+03 1.588402375000000060e-14
7.346141459744145322e+03 1.603878499999999818e-14
7.347864309004240567e+03 1.597712249999999913e-14
7.349587158264335812e+03 1.576488874999999911e-14
7.351310007524431057e+03 1.569944499999999768e-14
7.353032856784526302e+03 1.574520374999999966e-14
7.354755706044621547e+03 1.576873749999999880e-14
7.356478555304717702e+03 1.578561874999999975e-14
7.358201404564812947e+03 1.580561125000000063e-14
7.359924253824908192e+03 1.580662250000000001e-14
7.361647103085003437e+03 1.580456749999999765e-14
7.363369952345098682e+03 1.582642124999999949e-14
7.365092801605193927e+03 1.576262374999999985e-14
7.366815650865289172e+03 1.560094624999999951e-14
7.368538500125384417e+03 1.566892249999999937e-14
7.370261349385480571e+03 1.594586374999999926e-14
7.371984198645575816e+03 1.605801374999999932e-14
7.373707047905671061e+03 1.621441874999999914e-14
7.375429897165766306e+03 1.667287624999999797e-14
7.377152746425861551e+03 1.693743749999999903e-14
7.378875595685956796e+03 1.678167500000000028e-14
7.380598444946052041e+03 1.658685624999999821e-14
7.382321294206147286e+03 1.647233750000000021e-14
7.384044143466242531e+03 1.639437499999999811e-14
7.385766992726337776e+03 1.646695750000000011e-14
7.387489841986433021e+03 1.668291124999999933e-14
7.389212691246528266e+03 1.665270000000000019e-14
7.390935540506623511e+03 1.634342375000000014e-14
7.392658389766718756e+03 1.611095499999999872e-14
7.394381239026814001e+03 1.601003000000000034e-14
7.396104088286909246e+03 1.598912624999999786e-14
7.397826937547004491e+03 1.612946624999999966e-14
7.399549786807099736e+03 1.634990000000000009e-14
7.401272636067194981e+03 1.628816749999999785e-14
7.402995485327290226e+03 1.602476624999999936e-14
7.404718334587385471e+03 1.589720874999999965e-14
7.406441183847481625e+03 1.587265624999999934e-14
7.408164033107576870e+03 1.586414250000000020e-14
7.409886882367672115e+03 1.591405750000000014e-14
7.411609731627767360e+03 1.598465124999999891e-14
7.413332580887862605e+03 1.596834999999999766e-14
7.415055430147957850e+03 1.580738749999999796e-14
7.416778279408053095e+03 1.553576125000000040e-14
7.418501128668148340e+03 1.549854500000000028e-14
7.420223977928243585e+03 1.580554375000000017e-14
7.421946827188338830e+03 1.606576124999999915e-14
7.423669676448434075e+03 1.622018124999999980e-14
7.425392525708529320e+03 1.642218749999999840e-14
7.427115374968624565e+03 1.657889624999999876e-14
7.428838224228719810e+03 1.658967624999999852e-14
7.430561073488815055e+03 1.647626499999999992e-14
7.432283922748910300e+03 1.633416374999999809e-14
7.434006772009005545e+03 1.631580749999999765e-14
7.435729621269101699e+03 1.641904749999999891e-14
7.437452470529196944e+03 1.656328000000000041e-14
7.439175319789292189e+03 1.667811124999999894e-14
7.440898169049387434e+03 1.671054499999999867e-14
7.442621018309482679e+03 1.663183624999999997e-14
7.444343867569577924e+03 1.655457875000000032e-14
7.446066716829673169e+03 1.664676625000000040e-14
7.447789566089768414e+03 1.664545125000000049e-14
7.449512415349863659e+03 1.635946249999999816e-14
7.451235264609958904e+03 1.618141374999999970e-14
7.452958113870054149e+03 1.619720374999999991e-14
7.454680963130149394e+03 1.608862249999999946e-14
7.456403812390244639e+03 1.594726374999999964e-14
7.458126661650339884e+03 1.599231374999999827e-14
7.459849510910435129e+03 1.624521624999999844e-14
7.461572360170530374e+03 1.655237874999999882e-14
7.463295209430626528e+03 1.647867499999999832e-14
7.465018058690721773e+03 1.621128124999999920e-14
7.466740907950817018e+03 1.631615499999999819e-14
7.468463757210912263e+03 1.637364249999999793e-14
7.470186606471007508e+03 1.598551749999999914e-14
7.471909455731102753e+03 1.568078124999999896e-14
7.473632304991197998e+03 1.572574499999999892e-14
7.475355154251293243e+03 1.596993124999999854e-14
7.477078003511388488e+03 1.621229249999999857e-14
7.478800852771483733e+03 1.628652500000000012e-14
7.480523702031578978e+03 1.640292999999999771e-14
7.482246551291674223e+03 1.668118000000000021e-14
7.483969400551769468e+03 1.691687250000000025e-14
7.485692249811864713e+03 1.703752250000000034e-14
7.487415099071959958e+03 1.707976124999999867e-14
7.489137948332055203e+03 1.707385874999999798e-14
7.490860797592150448e+03 1.704957125000000044e-14
7.492583646852246602e+03 1.699532000000000023e-14
7.494306496112341847e+03 1.698458375000000049e-14
7.496029345372437092e+03 1.718846249999999960e-14
7.497752194632532337e+03 1.747408624999999823e-14
7.499475043892627582e+03 1.759420124999999998e-14
7.501197893152722827e+03 1.742421249999999875e-14
7.502920742412818072e+03 1.707834624999999784e-14
7.504643591672913317e+03 1.710585874999999850e-14
7.506366440933008562e+03 1.738331999999999943e-14
7.508089290193103807e+03 1.730502874999999814e-14
7.509812139453199052e+03 1.696833124999999835e-14
7.511534988713294297e+03 1.666864374999999954e-14
7.513257837973389542e+03 1.663789249999999980e-14
7.514980687233484787e+03 1.677938625000000057e-14
7.516703536493580032e+03 1.657666499999999816e-14
7.518426385753675277e+03 1.624675874999999840e-14
7.520149235013771431e+03 1.626380874999999895e-14
7.521872084273866676e+03 1.643175625000000008e-14
7.523594933533961921e+03 1.650269250000000029e-14
7.525317782794057166e+03 1.638679000000000057e-14
7.527040632054152411e+03 1.620462250000000056e-14
7.528763481314247656e+03 1.622181624999999888e-14
7.530486330574342901e+03 1.631447374999999954e-14
7.532209179834438146e+03 1.630489875000000057e-14
7.533932029094533391e+03 1.630131249999999779e-14
7.535654878354628636e+03 1.633199999999999796e-14
7.537377727614723881e+03 1.627372749999999756e-14
7.539100576874819126e+03 1.630259624999999859e-14
7.540823426134914371e+03 1.664429625000000018e-14
7.542546275395009616e+03 1.691982874999999969e-14
7.544269124655104861e+03 1.688393499999999812e-14
7.545991973915200106e+03 1.685630124999999878e-14
7.547714823175295351e+03 1.693354000000000024e-14
7.549437672435391505e+03 1.700567624999999896e-14
7.551160521695486750e+03 1.708644625000000047e-14
7.552883370955581995e+03 1.718213250000000014e-14
7.554606220215677240e+03 1.716362500000000011e-14
7.556329069475772485e+03 1.698693624999999977e-14
7.558051918735867730e+03 1.672792000000000065e-14
7.559774767995962975e+03 1.663139625000000031e-14
7.561497617256058220e+03 1.691247624999999816e-14
7.563220466516153465e+03 1.705117749999999997e-14
7.564943315776248710e+03 1.673780500000000062e-14
7.566666165036343955e+03 1.651235249999999974e-14
7.568389014296439200e+03 1.648766124999999759e-14
7.570111863556534445e+03 1.637893249999999845e-14
7.571834712816629690e+03 1.636793999999999909e-14
7.573557562076724935e+03 1.660933125000000021e-14
7.575280411336820180e+03 1.660772499999999753e-14
7.577003260596916334e+03 1.620223374999999991e-14
7.578726109857011579e+03 1.581777499999999896e-14
7.580448959117106824e+03 1.558210249999999848e-14
7.582171808377202069e+03 1.544127374999999790e-14
7.583894657637297314e+03 1.537025250000000037e-14
7.585617506897392559e+03 1.525090249999999972e-14
7.587340356157487804e+03 1.480077749999999953e-14
7.589063205417583049e+03 1.387986499999999899e-14
7.590786054677678294e+03 1.251549624999999983e-14
7.592508903937773539e+03 1.084335124999999876e-14
7.594231753197868784e+03 9.041399374999999867e-15
7.595954602457964029e+03 7.184148750000000024e-15
7.597677451718059274e+03 5.479711874999999715e-15
7.599400300978154519e+03 4.335347499999999396e-15
7.601123150238249764e+03 3.725186562499999527e-15
7.602845999498345009e+03 3.390875937499999932e-15
7.604568848758440254e+03 3.295138437499999627e-15
7.606291698018536408e+03 3.483406562499999767e-15
7.608014547278631653e+03 4.073354999999999705e-15
7.609737396538726898e+03 5.111894687499999870e-15
7.611460245798822143e+03 6.544680624999999572e-15
7.613183095058917388e+03 7.872033124999999678e-15
7.614905944319012633e+03 8.643101250000000138e-15
7.616628793579107878e+03 9.332852499999998943e-15
7.618351642839203123e+03 9.967968749999998784e-15
7.620074492099298368e+03 9.666701249999998863e-15
7.621797341359393613e+03 8.742882499999999337e-15
7.623520190619488858e+03 8.104704374999999346e-15
7.625243039879584103e+03 7.649718125000000324e-15
7.626965889139679348e+03 7.191479374999999973e-15
7.628688738399774593e+03 6.949362499999999334e-15
7.630411587659869838e+03 6.963604999999999683e-15
7.632134436919965083e+03 7.100790624999999847e-15
7.633857286180061237e+03 7.278224999999999262e-15
7.635580135440156482e+03 7.456140624999998807e-15
7.637302984700251727e+03 7.697315624999999418e-15
7.639025833960346972e+03 8.027330625000000107e-15
7.640748683220442217e+03 8.386506249999998973e-15
7.642471532480537462e+03 8.723701249999999120e-15
7.644194381740632707e+03 9.019714374999999201e-15
7.645917231000727952e+03 9.504028749999999374e-15
7.647640080260823197e+03 1.027852124999999941e-14
7.649362929520918442e+03 1.096934000000000008e-14
7.651085778781013687e+03 1.142559374999999967e-14
7.652808628041108932e+03 1.176754124999999929e-14
7.654531477301204177e+03 1.211770624999999933e-14
7.656254326561299422e+03 1.255496249999999876e-14
7.657977175821394667e+03 1.292494499999999964e-14
7.659700025081489912e+03 1.316432749999999954e-14
7.661422874341585157e+03 1.342705624999999920e-14
7.663145723601681311e+03 1.374634874999999925e-14
7.664868572861776556e+03 1.407618249999999944e-14
7.666591422121871801e+03 1.439556999999999974e-14
7.668314271381967046e+03 1.468880749999999862e-14
7.670037120642062291e+03 1.495107999999999997e-14
7.671759969902157536e+03 1.517376124999999965e-14
7.673482819162252781e+03 1.534007999999999899e-14
7.675205668422348026e+03 1.549897249999999904e-14
7.676928517682443271e+03 1.567690750000000062e-14
7.678651366942538516e+03 1.563176624999999791e-14
7.680374216202633761e+03 1.536264374999999922e-14
7.682097065462729006e+03 1.536653500000000072e-14
7.683819914722824251e+03 1.551889749999999946e-14
7.685542763982919496e+03 1.535550249999999910e-14
7.687265613243014741e+03 1.532611499999999838e-14
7.688988462503109986e+03 1.572988874999999914e-14
7.690711311763206140e+03 1.575124124999999814e-14
7.692434161023301385e+03 1.530132250000000026e-14
7.694157010283396630e+03 1.516015625000000048e-14
7.695879859543491875e+03 1.516364124999999782e-14
7.697602708803587120e+03 1.491153750000000057e-14
