2457982.47393 16.365 0.010 6.33 873.0
2457982.53888 16.355 0.008 5.42 514.0
2457982.58642 16.362 0.008 4.83 505.0
2457982.63479 16.353 0.008 4.98 520.0
2457983.49775 16.385 0.009 5.65 561.0
2457983.54674 16.375 0.009 6.12 529.0
2457983.59392 16.347 0.007 4.37 490.0
2457983.63927 16.351 0.007 4.24 476.0
2457984.48666 16.394 0.010 6.73 596.0
2457984.53834 16.407 0.011 6.95 547.0
2457984.58864 16.334 0.008 4.81 502.0
2457984.63582 16.366 0.008 4.97 497.0
2457985.50081 16.358 0.011 7.23 586.0
2457985.55639 16.380 0.011 7.13 578.0
2457985.60299 16.366 0.009 6.06 523.0
2457986.49016 16.341 0.007 4.51 529.0
2457986.56155 16.342 0.006 3.91 455.0
2457986.61262 16.335 0.007 4.33 473.0
2457986.66231 16.357 0.008 5.33 482.0
2457987.51547 16.338 0.006 3.77 500.0
2457987.57269 16.320 0.007 3.98 535.0
2457987.62939 16.338 0.007 4.00 520.0
2457990.47623 16.374 0.011 6.78 751.0
2457990.53385 16.349 0.009 5.47 560.0
2457990.59328 16.354 0.009 5.74 545.0
2457990.63880 16.361 0.009 5.80 514.0
2457991.49323 16.334 0.007 4.79 553.0
2457991.54369 16.369 0.009 6.27 542.0
2457991.61097 16.369 0.010 6.89 506.0
2457991.65732 16.345 0.009 6.23 515.0
2457992.50999 16.332 0.007 4.72 536.0
2457992.55812 16.348 0.007 4.31 506.0
2457992.61353 16.345 0.007 4.88 510.0
2457993.47721 16.345 0.008 5.27 738.0
2457993.52623 16.348 0.008 5.04 550.0
2457993.57365 16.356 0.008 4.67 527.0
2457993.62053 16.353 0.007 4.95 483.0
2457994.49029 16.354 0.008 5.00 600.0
2457994.53915 16.362 0.009 5.82 591.0
2457994.58605 16.345 0.008 5.67 567.0
2457994.63485 16.361 0.009 5.85 586.0
2457998.49173 16.344 0.009 4.10 1836.0
2457998.53124 16.354 0.009 4.83 1336.0
2457998.56853 16.347 0.009 4.32 1233.0
2457998.60997 16.344 0.008 4.61 1035.0
2458000.47664 16.386 0.013 7.43 1028.0
2458000.51694 16.366 0.010 6.44 685.0
2458000.55893 16.345 0.008 5.11 675.0
2458000.60226 16.347 0.009 5.81 775.0
2458001.47770 16.323 0.009 5.22 949.0
2458001.52664 16.334 0.007 4.43 639.0
2458001.57326 16.353 0.008 4.89 689.0
2458001.61948 16.329 0.007 4.66 696.0
2458002.52855 16.397 0.012 6.47 982.0
2458002.57508 16.356 0.013 5.75 2248.0
2458003.60390 16.358 0.010 5.93 731.0
2458004.51923 16.356 0.008 5.48 622.0
2458004.57603 16.358 0.009 6.26 622.0
2458005.47707 16.368 0.014 7.67 1037.0
2458007.51350 16.359 0.010 6.60 594.0
2458007.57195 16.371 0.010 6.47 562.0
2458008.51729 16.345 0.009 5.73 545.0
2458008.57423 16.342 0.010 6.79 532.0
2458010.51978 16.351 0.010 6.73 595.0
2458010.57987 16.339 0.010 6.76 598.0
2458011.56949 16.344 0.009 6.37 568.0
2458012.49776 16.349 0.007 4.59 599.0
2458012.55440 16.337 0.007 4.39 617.0
2458013.48416 16.354 0.008 4.20 654.0
2458013.54253 16.339 0.007 4.40 591.0
2458014.48025 16.347 0.009 5.06 868.0
2458014.53626 16.344 0.007 4.28 544.0
2458014.58360 16.344 0.008 5.01 584.0
2458015.50867 16.384 0.012 7.69 577.0
2458015.56970 16.357 0.008 5.69 546.0
2458016.51100 16.370 0.009 6.40 614.0
2458016.55843 16.385 0.010 6.84 536.0
2458017.52076 16.352 0.008 5.42 557.0
2458017.56669 16.362 0.008 5.71 588.0
2458018.53124 16.355 0.008 4.69 549.0
2458019.48241 16.351 0.008 4.51 754.0
2458019.54228 16.348 0.007 4.76 525.0
2458020.50507 16.358 0.008 5.22 561.0
2458020.56058 16.344 0.008 4.96 567.0
2458021.52063 16.339 0.009 5.63 672.0
2458026.52360 16.355 0.008 4.41 1194.0
2458028.49427 16.343 0.011 6.81 742.0
2458029.52416 16.358 0.010 5.71 822.0
2458030.48391 16.340 0.008 4.36 1058.0
2458030.53154 16.341 0.007 4.29 813.0
2458032.53137 16.357 0.010 6.22 810.0
2458035.54606 16.360 0.009 5.60 663.0
2458036.55442 16.365 0.010 6.51 647.0
2458039.51465 16.349 0.011 7.03 647.0
2458040.49715 16.354 0.012 7.50 757.0
2458040.54562 16.349 0.009 5.91 743.0
2458041.50221 16.357 0.008 5.76 623.0
2458048.49773 16.348 0.008 4.82 650.0
2458053.51219 16.380 0.012 6.05 1296.0
2458054.52842 16.356 0.011 5.80 1543.0
2458057.50527 16.338 0.011 6.35 899.0
2458151.88252 16.336 0.013 6.43 2586.0
2458152.87997 16.322 0.010 6.26 1492.0
2458153.87740 16.341 0.008 5.26 915.0
2458155.87502 16.344 0.008 5.89 871.0
2458156.88291 16.338 0.008 5.22 1032.0
2458161.87573 16.337 0.008 5.89 695.0
2458162.86188 16.326 0.007 5.55 567.0
2458163.85382 16.336 0.008 6.72 804.0
2458164.84746 16.339 0.008 6.28 584.0
2458164.88607 16.340 0.008 5.25 676.0
2458165.87215 16.339 0.007 5.33 605.0
2458166.85393 16.363 0.009 6.74 594.0
2458166.89141 16.336 0.008 5.52 668.0
2458167.86547 16.328 0.007 5.31 575.0
2458168.83529 16.360 0.008 5.65 576.0
2458168.87327 16.350 0.007 4.99 523.0
2458169.83540 16.372 0.009 6.48 594.0
2458169.87277 16.345 0.008 5.09 572.0
2458170.83216 16.341 0.007 5.13 584.0
2458170.86988 16.348 0.007 4.37 550.0
2458171.82917 16.349 0.008 6.08 632.0
2458171.86645 16.344 0.007 4.17 565.0
2458172.82684 16.365 0.008 6.19 606.0
2458172.86446 16.351 0.008 5.29 603.0
2458173.82244 16.334 0.008 5.99 722.0
2458173.86154 16.346 0.007 4.95 653.0
2458174.81944 16.309 0.009 6.46 750.0
2458174.85695 16.346 0.008 5.11 683.0
2458174.89429 16.332 0.006 3.75 657.0
2458175.84291 16.342 0.007 5.29 560.0
2458176.82329 16.357 0.008 5.51 707.0
2458176.86112 16.336 0.007 4.99 593.0
2458181.80032 16.364 0.009 5.42 905.0
2458181.84166 16.338 0.008 4.96 809.0
2458181.88182 16.336 0.007 4.21 728.0
2458182.84523 16.331 0.007 4.79 709.0
2458182.89209 16.353 0.007 4.44 680.0
2458183.81803 16.339 0.008 5.26 782.0
2458183.86654 16.344 0.008 5.72 668.0
2458184.80370 16.369 0.010 5.86 1126.0
2458184.85434 16.333 0.007 4.65 736.0
2458184.89363 16.344 0.008 4.91 718.0
2458185.83673 16.366 0.009 6.32 841.0
2458185.87537 16.355 0.011 6.76 818.0
2458189.78336 16.351 0.008 6.16 573.0
2458189.83458 16.341 0.008 5.47 559.0
2458189.88107 16.332 0.007 4.39 552.0
2458190.82456 16.323 0.006 4.63 463.0
2458190.88124 16.328 0.006 3.66 461.0
2458191.79563 16.353 0.011 7.64 571.0
2458191.84308 16.333 0.007 5.04 519.0
2458191.89928 16.335 0.007 4.84 510.0
2458192.81328 16.331 0.008 6.02 578.0
2458192.86988 16.345 0.007 4.69 529.0
2458193.78405 16.355 0.008 6.44 513.0
2458193.83135 16.364 0.009 6.98 508.0
2458193.87894 16.344 0.007 5.46 481.0
2458194.77722 16.351 0.007 5.50 493.0
2458194.82544 16.330 0.007 5.05 481.0
2458194.88059 16.330 0.007 4.25 471.0
2458195.76821 16.339 0.009 6.78 561.0
2458195.81384 16.349 0.008 5.57 538.0
2458195.87151 16.333 0.007 4.50 492.0
2458196.76783 16.355 0.008 5.68 519.0
2458196.81369 16.336 0.007 4.72 500.0
2458196.86966 16.341 0.008 5.38 491.0
2458196.91598 16.335 0.009 4.74 1285.0
2458197.78434 16.343 0.008 5.90 530.0
2458197.83019 16.333 0.007 4.69 507.0
2458197.88530 16.338 0.006 3.72 504.0
2458198.75568 16.337 0.007 5.77 515.0
2458198.80192 16.353 0.007 4.85 535.0
2458198.84745 16.336 0.007 4.42 540.0
2458198.90272 16.336 0.007 5.03 591.0
2458199.77647 16.327 0.007 5.16 504.0
2458199.82196 16.329 0.007 4.83 489.0
2458199.87710 16.338 0.006 3.78 489.0
2458200.78259 16.311 0.007 5.93 577.0
2458200.82860 16.338 0.007 4.98 548.0
2458200.88421 16.329 0.007 4.36 555.0
2458201.79378 16.363 0.010 7.04 565.0
2458201.83949 16.336 0.007 5.30 506.0
2458201.89428 16.325 0.007 4.82 459.0
2458202.76109 16.332 0.007 5.66 625.0
2458202.80658 16.334 0.007 4.30 548.0
2458202.86131 16.334 0.006 4.06 524.0
2458202.90787 16.347 0.007 4.14 541.0
2458203.77754 16.330 0.007 5.05 513.0
2458203.82337 16.338 0.007 4.36 493.0
2458203.86955 16.342 0.007 4.01 485.0
2458204.73989 16.379 0.012 8.10 751.0
2458204.78615 16.326 0.008 5.70 567.0
2458204.83149 16.354 0.007 5.11 518.0
2458204.88648 16.349 0.008 5.50 500.0
2458205.73882 16.358 0.010 7.22 702.0
2458205.78709 16.322 0.009 6.42 612.0
2458205.84514 16.338 0.008 6.00 495.0
2458205.89994 16.339 0.007 4.44 485.0
2458206.75176 16.331 0.008 5.81 728.0
2458206.79745 16.329 0.007 4.89 620.0
2458206.84294 16.341 0.006 3.95 566.0
2458206.89858 16.343 0.006 3.55 459.0
2458207.74780 16.316 0.008 5.91 793.0
2458207.79331 16.319 0.007 5.05 683.0
2458207.83946 16.357 0.008 5.31 623.0
2458207.88547 16.327 0.006 3.93 547.0
2458208.74420 16.354 0.008 4.85 952.0
2458208.78964 16.330 0.007 4.27 826.0
2458208.83549 16.330 0.007 3.46 743.0
2458208.89101 16.339 0.007 4.72 700.0
2458209.74241 16.347 0.009 6.45 886.0
2458209.78705 16.345 0.008 4.91 749.0
2458209.83308 16.360 0.007 4.04 691.0
2458209.87878 16.347 0.007 3.88 674.0
2458209.92556 16.349 0.009 4.37 1521.0
2458210.75533 16.321 0.009 6.38 840.0
2458210.80304 16.336 0.007 4.14 716.0
2458210.84896 16.337 0.007 4.51 695.0
2458210.89479 16.341 0.007 4.78 691.0
2458211.73734 16.351 0.011 7.23 841.0
2458211.78322 16.326 0.008 5.45 752.0
2458211.82907 16.344 0.007 4.73 704.0
2458211.87532 16.333 0.007 4.26 682.0
2458211.92328 16.344 0.009 4.52 1510.0
2458212.74754 16.346 0.008 4.87 906.0
2458212.78160 16.334 0.008 4.32 1302.0
2458212.82460 16.324 0.006 3.49 746.0
2458212.87028 16.333 0.006 3.62 726.0
2458212.91818 16.327 0.007 3.34 942.0
2458217.80415 16.348 0.008 6.16 579.0
2458217.85995 16.345 0.007 4.87 499.0
2458217.90976 16.346 0.007 5.23 521.0
2458220.71407 16.366 0.009 7.02 511.0
2458220.79195 16.370 0.009 6.86 487.0
2458220.85204 16.348 0.006 4.49 440.0
2458220.91149 16.343 0.006 4.51 499.0
2458221.74482 16.345 0.008 5.81 464.0
2458221.78622 16.354 0.007 4.55 458.0
2458221.83744 16.339 0.006 4.13 452.0
2458221.89639 16.355 0.007 4.39 506.0
2458222.71382 16.356 0.007 4.85 508.0
2458222.75980 16.337 0.007 4.92 475.0
2458222.82292 16.340 0.007 4.40 471.0
2458222.88425 16.335 0.007 4.71 513.0
2458223.77508 16.331 0.007 4.48 493.0
2458223.84259 16.368 0.008 5.58 506.0
2458223.89560 16.364 0.008 5.24 521.0
2458224.70775 16.373 0.009 6.12 587.0
2458224.75420 16.343 0.008 5.69 557.0
2458224.82670 16.344 0.007 4.70 550.0
2458224.87564 16.340 0.007 4.14 517.0
2458225.79184 16.340 0.008 6.10 516.0
2458225.88859 16.356 0.009 5.87 541.0
2458226.85033 16.347 0.008 5.78 499.0
2458226.89894 16.387 0.009 6.41 496.0
2458227.70923 16.356 0.007 5.19 507.0
2458227.75546 16.372 0.008 5.45 475.0
2458227.83403 16.332 0.006 4.19 452.0
2458227.88201 16.349 0.007 4.34 474.0
2458228.72902 16.352 0.008 6.06 548.0
2458228.77855 16.335 0.007 4.53 474.0
2458228.82745 16.338 0.006 4.16 455.0
2458228.90379 16.334 0.006 3.76 451.0
2458229.70849 16.337 0.007 5.88 513.0
2458229.77357 16.336 0.006 4.13 449.0
2458229.82244 16.337 0.006 4.23 441.0
2458229.87379 16.339 0.006 4.09 470.0
2458229.92047 16.345 0.006 3.61 486.0
2458230.72608 16.348 0.008 6.36 521.0
2458230.77441 16.342 0.007 5.15 500.0
2458230.84327 16.325 0.007 4.52 483.0
2458230.89487 16.337 0.006 4.08 459.0
2458232.79826 16.348 0.007 4.31 539.0
2458232.86764 16.346 0.007 4.51 508.0
2458233.70829 16.341 0.007 4.83 619.0
2458233.75966 16.335 0.007 4.03 544.0
2458235.71966 16.344 0.008 5.66 693.0
2458235.82808 16.340 0.006 3.40 587.0
2458236.71127 16.337 0.007 4.61 741.0
2458236.78130 16.347 0.007 4.46 703.0
2458238.68603 16.328 0.009 5.73 1108.0
2458238.73998 16.338 0.008 4.91 866.0
2458238.78653 16.331 0.007 4.07 804.0
2458238.84358 16.343 0.007 3.86 806.0
2458238.89664 16.340 0.008 4.51 817.0
2458240.83326 16.342 0.010 5.97 872.0
2458244.68328 16.341 0.008 5.90 639.0
2458244.73081 16.338 0.008 5.06 609.0
2458244.78767 16.335 0.007 4.44 611.0
2458244.83744 16.347 0.009 5.07 1171.0
2458244.90253 16.354 0.007 4.04 675.0
2458245.75394 16.352 0.010 6.61 687.0
2458245.80060 16.359 0.012 7.61 697.0
2458245.84959 16.363 0.010 6.03 700.0
2458245.89801 16.331 0.008 4.98 682.0
2458246.69102 16.351 0.010 6.94 622.0
2458246.73749 16.357 0.008 5.80 586.0
2458246.78782 16.351 0.008 5.48 613.0
2458246.84075 16.338 0.007 4.41 611.0
2458246.89501 16.349 0.010 6.20 693.0
2458247.63107 16.364 0.010 7.05 738.0
2458247.67540 16.347 0.008 6.02 606.0
2458247.72132 16.339 0.007 5.44 516.0
2458247.76785 16.344 0.007 4.54 527.0
2458247.82765 16.355 0.007 4.11 597.0
2458247.88287 16.347 0.008 4.68 636.0
2458248.73806 16.355 0.009 6.41 550.0
2458249.64240 16.377 0.010 7.05 600.0
2458249.68888 16.390 0.010 7.34 563.0
2458249.73558 16.342 0.008 5.97 510.0
2458249.78226 16.345 0.007 4.88 495.0
2458249.84187 16.341 0.007 4.69 538.0
2458249.89757 16.353 0.007 4.54 612.0
2458250.64395 16.325 0.007 5.43 503.0
2458250.69670 16.354 0.006 4.47 443.0
2458250.74283 16.342 0.006 4.48 479.0
2458250.81017 16.325 0.006 4.33 487.0
2458250.85749 16.347 0.006 4.11 482.0
2458250.90649 16.334 0.007 4.23 535.0
2458251.62303 16.400 0.008 7.16 291.0
2458251.66877 16.347 0.008 5.99 533.0
2458251.71537 16.356 0.008 6.19 521.0
2458251.77544 16.393 0.009 6.89 1037.0
2458251.82934 16.389 0.006 5.74 457.0
2458251.88270 16.356 0.006 4.29 536.0
2458251.93852 16.330 0.009 5.04 981.0
2458252.89289 16.360 0.010 6.60 604.0
2458252.93877 16.356 0.008 5.33 800.0
2458253.66316 16.320 0.008 6.08 517.0
2458253.71077 16.342 0.006 5.16 502.0
2458253.75738 16.333 0.007 4.52 526.0
2458253.83581 16.343 0.007 4.37 524.0
2458254.62795 16.352 0.007 5.27 596.0
2458254.68589 16.331 0.007 4.89 493.0
2458254.74320 16.341 0.006 3.71 510.0
2458254.82007 16.328 0.006 3.65 506.0
2458254.86642 16.337 0.006 3.34 541.0
2458254.92460 16.341 0.006 3.70 608.0
2458255.64085 16.355 0.008 5.74 518.0
2458255.70234 16.354 0.008 5.10 496.0
2458255.76135 16.335 0.006 3.63 489.0
2458255.84103 16.337 0.007 4.02 553.0
2458255.88758 16.343 0.007 4.41 626.0
2458255.93346 16.336 0.008 4.97 719.0
2458256.65072 16.359 0.009 6.78 570.0
2458256.69684 16.367 0.010 7.19 523.0
2458256.75547 16.337 0.008 5.56 531.0
2458256.80549 16.347 0.009 5.91 599.0
2458256.86083 16.341 0.008 5.34 612.0
2458256.91567 16.343 0.007 4.49 598.0
2458257.66176 16.345 0.008 5.31 570.0
2458257.71005 16.340 0.008 5.44 513.0
2458257.75869 16.332 0.007 5.13 488.0
2458257.80759 16.386 0.009 6.65 531.0
2458257.85713 16.336 0.007 4.17 526.0
2458257.92883 16.340 0.007 4.04 591.0
2458258.70663 16.329 0.007 5.20 485.0
2458258.75535 16.357 0.007 5.09 483.0
2458258.81430 16.330 0.007 4.08 485.0
2458258.87401 16.329 0.006 4.12 489.0
2458258.92774 16.338 0.005 3.32 555.0
2458259.68313 16.338 0.006 4.62 600.0
2458259.73865 16.341 0.007 4.77 644.0
2458259.79791 16.342 0.006 4.27 576.0
2458259.84935 16.352 0.007 4.73 601.0
2458259.90227 16.354 0.007 4.92 645.0
2458260.61482 16.368 0.008 5.17 648.0
2458260.74815 16.335 0.006 3.54 560.0
2458260.89766 16.347 0.007 3.82 697.0
2458261.63516 16.365 0.008 4.91 615.0
2458261.68795 16.348 0.007 4.24 549.0
2458261.74624 16.329 0.007 4.06 496.0
2458261.81865 16.342 0.007 4.22 498.0
2458261.88502 16.355 0.007 3.98 540.0
2458261.93253 16.340 0.008 4.74 642.0
2458262.64010 16.340 0.007 5.06 534.0
2458262.69003 16.332 0.006 4.42 495.0
2458262.73970 16.338 0.006 3.90 471.0
2458262.79269 16.330 0.007 4.29 457.0
2458262.85996 16.364 0.008 5.31 470.0
2458262.90737 16.336 0.008 5.16 558.0
2458263.62649 16.333 0.007 4.36 607.0
2458263.67968 16.326 0.006 4.15 579.0
2458263.73234 16.335 0.006 3.87 504.0
2458263.79652 16.333 0.006 3.82 578.0
2458263.84983 16.338 0.006 3.56 423.0
2458263.91162 16.335 0.006 4.18 462.0
2458264.71313 16.348 0.007 3.87 642.0
2458264.76238 16.335 0.007 4.28 619.0
2458264.81724 16.335 0.007 3.72 660.0
2458264.86453 16.334 0.007 4.36 634.0
2458264.92256 16.333 0.007 4.96 693.0
2458265.62576 16.359 0.009 5.47 789.0
2458265.67517 16.347 0.008 4.83 724.0
2458265.72755 16.339 0.007 4.58 669.0
2458265.77952 16.335 0.007 4.10 668.0
2458265.84923 16.339 0.007 4.24 690.0
2458266.59628 16.356 0.010 6.09 1188.0
2458266.69719 16.341 0.009 6.10 803.0
2458266.74970 16.344 0.009 6.00 768.0
2458271.60969 16.358 0.010 6.54 809.0
2458271.65469 16.343 0.010 5.89 1025.0
2458271.70655 16.345 0.009 5.50 904.0
2458271.80675 16.363 0.009 5.45 783.0
2458271.83325 16.338 0.009 5.34 761.0
2458271.87419 16.344 0.008 5.22 814.0
2458272.66286 16.344 0.007 4.17 607.0
2458272.72007 16.352 0.008 4.94 610.0
2458272.76944 16.343 0.008 5.39 625.0
2458272.82073 16.351 0.007 4.36 627.0
2458272.86959 16.359 0.008 5.09 663.0
2458272.91922 16.348 0.008 4.87 697.0
2458273.58888 16.345 0.008 5.50 568.0
2458273.63812 16.347 0.007 4.54 572.0
2458273.68990 16.336 0.006 4.26 510.0
2458273.75808 16.338 0.007 4.68 501.0
2458273.81018 16.341 0.007 4.66 546.0
2458273.88493 16.330 0.007 4.33 575.0
2458274.56769 16.392 0.011 7.58 640.0
2458274.61788 16.350 0.008 5.85 520.0
2458274.66614 16.374 0.009 6.75 530.0
2458274.71657 16.369 0.010 6.99 562.0
2458274.77779 16.344 0.008 5.49 569.0
2458274.82641 16.345 0.008 4.92 602.0
2458274.87728 16.331 0.008 4.98 708.0
2458274.92442 16.349 0.012 7.20 982.0
2458275.61121 16.361 0.008 5.80 562.0
2458275.66834 16.353 0.008 5.54 507.0
2458275.73567 16.338 0.007 4.31 532.0
2458275.78810 16.334 0.007 4.12 537.0
2458275.83703 16.365 0.008 5.18 595.0
2458275.88955 16.341 0.008 5.46 678.0
2458276.57001 16.369 0.009 6.05 644.0
2458276.61827 16.356 0.008 5.90 563.0
2458276.66502 16.338 0.006 4.53 465.0
2458276.72558 16.329 0.006 3.82 476.0
2458276.77645 16.350 0.007 4.60 513.0
2458276.82585 16.337 0.007 4.30 556.0
2458276.87483 16.345 0.009 6.24 644.0
2458277.61535 16.350 0.007 4.88 492.0
2458277.67596 16.338 0.007 4.70 449.0
2458277.73096 16.339 0.006 4.40 438.0
2458277.78136 16.356 0.007 4.75 486.0
2458277.82934 16.349 0.007 4.58 527.0
2458277.88213 16.345 0.007 4.03 582.0
2458277.92560 16.342 0.007 4.83 642.0
2458278.56446 16.347 0.008 6.12 597.0
2458278.61209 16.355 0.007 4.89 516.0
2458278.68357 16.339 0.007 4.64 627.0
2458278.81298 16.337 0.006 4.22 657.0
2458282.55052 16.366 0.009 6.69 580.0
2458282.59911 16.359 0.007 4.96 495.0
2458282.64660 16.343 0.007 4.56 439.0
2458282.70671 16.325 0.006 3.96 426.0
2458282.77546 16.337 0.006 4.62 452.0
2458282.83087 16.347 0.007 4.81 517.0
2458282.87940 16.336 0.007 4.32 550.0
2458282.92339 16.370 0.008 5.35 614.0
2458283.56343 16.354 0.008 6.04 499.0
2458283.60973 16.331 0.008 5.79 467.0
2458283.66551 16.350 0.007 4.68 478.0
2458283.72584 16.328 0.007 5.80 463.0
2458283.77653 16.346 0.007 4.34 508.0
2458283.82354 16.343 0.007 4.82 529.0
2458283.87190 16.355 0.009 6.29 591.0
2458283.92022 16.366 0.010 7.16 663.0
2458284.56332 16.334 0.007 5.09 551.0
2458284.61149 16.353 0.007 5.50 456.0
2458284.66738 16.340 0.007 4.55 475.0
2458284.72751 16.339 0.007 4.97 453.0
2458284.77706 16.329 0.006 4.10 436.0
2458284.82491 16.333 0.006 4.04 457.0
2458284.87396 16.327 0.007 4.63 537.0
2458284.92058 16.337 0.008 5.50 595.0
2458285.75988 16.371 0.008 5.23 480.0
2458285.79548 16.350 0.007 4.36 496.0
2458286.56313 16.357 0.008 5.87 470.0
2458286.60943 16.355 0.008 5.81 428.0
2458286.66828 16.361 0.007 5.03 424.0
2458286.73019 16.346 0.007 4.87 432.0
2458286.79303 16.356 0.007 4.84 444.0
2458286.85349 16.345 0.007 4.19 479.0
2458286.90387 16.353 0.007 4.32 540.0
2458287.54976 16.365 0.007 4.91 515.0
2458287.59731 16.343 0.006 4.31 434.0
2458287.66152 16.353 0.006 4.24 407.0
2458287.72094 16.346 0.007 4.74 423.0
2458287.78496 16.336 0.006 4.24 404.0
2458287.84638 16.329 0.006 3.75 423.0
2458287.89442 16.339 0.006 4.24 527.0
2458288.52688 16.396 0.010 6.94 579.0
2458288.57250 16.341 0.007 5.10 487.0
2458288.62740 16.360 0.007 4.85 442.0
2458288.68460 16.341 0.006 4.25 413.0
2458288.75813 16.348 0.007 4.37 452.0
2458288.80605 16.366 0.007 4.40 453.0
2458288.86607 16.350 0.008 5.39 586.0
2458289.52154 16.396 0.009 6.69 668.0
2458289.56859 16.355 0.007 5.14 534.0
2458289.61691 16.340 0.006 4.27 506.0
2458289.69157 16.322 0.006 4.21 446.0
2458289.75180 16.341 0.006 4.06 451.0
2458289.80871 16.350 0.007 4.60 494.0
2458289.85657 16.364 0.007 4.55 517.0
2458289.90083 16.354 0.008 5.32 628.0
2458290.56585 16.360 0.008 5.74 594.0
2458290.61608 16.372 0.008 5.37 526.0
2458290.68808 16.352 0.007 4.64 536.0
2458290.74732 16.351 0.007 4.60 475.0
2458290.80520 16.358 0.008 5.01 555.0
2458290.85349 16.355 0.007 4.58 595.0
2458291.55190 16.351 0.007 4.64 958.0
2458291.60941 16.355 0.007 4.74 871.0
2458291.67526 16.372 0.007 4.37 591.0
2458291.73669 16.350 0.007 4.26 567.0
2458291.79428 16.343 0.008 5.13 534.0
2458291.85497 16.373 0.009 5.58 600.0
2458291.89198 16.351 0.008 5.92 633.0
2458292.56831 16.371 0.008 5.75 616.0
2458292.61584 16.362 0.009 6.41 594.0
2458292.66501 16.364 0.010 6.35 821.0
2458292.73175 16.346 0.007 4.44 555.0
2458292.80144 16.348 0.008 5.37 584.0
2458292.86546 16.363 0.008 4.87 618.0
2458293.52907 16.372 0.010 6.70 747.0
2458293.57114 16.375 0.010 6.59 686.0
2458293.62597 16.357 0.008 5.33 632.0
2458293.69009 16.354 0.007 4.76 612.0
2458293.75091 16.387 0.011 7.05 670.0
2458293.83448 16.384 0.011 7.17 890.0
2458294.61731 16.374 0.010 6.22 765.0
2458294.66614 16.387 0.011 6.81 714.0
2458294.73034 16.360 0.011 7.34 838.0
2458294.80578 16.374 0.011 6.81 988.0
2458299.54096 16.329 0.014 7.27 1802.0
2458299.69287 16.344 0.010 5.54 1396.0
2458301.61758 16.365 0.011 6.96 707.0
2458301.66580 16.344 0.009 6.70 649.0
2458301.71944 16.338 0.010 7.21 619.0
2458301.76891 16.336 0.009 6.21 650.0
2458301.83206 16.343 0.011 7.04 924.0
2458302.60480 16.343 0.007 5.39 766.0
2458302.71072 16.355 0.011 7.69 868.0
2458304.52415 16.363 0.010 6.76 629.0
2458304.57032 16.395 0.010 7.06 598.0
2458304.61642 16.356 0.009 6.29 538.0
2458304.66939 16.334 0.009 6.70 575.0
2458304.71592 16.352 0.010 6.61 643.0
2458304.78189 16.379 0.010 7.29 609.0
2458305.53664 16.380 0.010 6.73 627.0
2458305.59561 16.369 0.010 7.52 509.0
2458305.66994 16.347 0.009 6.72 503.0
2458305.72530 16.350 0.007 5.08 483.0
2458305.78052 16.380 0.011 7.84 557.0
2458305.83050 16.373 0.010 7.25 612.0
2458306.63705 16.384 0.010 7.37 529.0
2458306.69006 16.392 0.011 7.63 562.0
2458306.73035 16.376 0.009 6.05 535.0
2458306.76934 16.393 0.010 6.87 541.0
2458306.81161 16.380 0.009 6.65 583.0
2458307.46991 16.372 0.009 6.04 748.0
2458307.51460 16.339 0.007 5.39 567.0
2458307.57151 16.344 0.007 4.96 561.0
2458307.62088 16.353 0.007 5.00 477.0
2458307.68017 16.344 0.007 4.32 449.0
2458307.72781 16.348 0.007 4.33 461.0
2458307.78480 16.354 0.007 4.86 518.0
2458307.83265 16.376 0.009 5.87 582.0
2458308.48463 16.416 0.011 7.47 620.0
2458308.53214 16.358 0.008 5.99 470.0
2458308.57811 16.342 0.007 4.87 431.0
2458308.63542 16.353 0.007 4.55 422.0
2458308.69342 16.368 0.008 5.38 465.0
2458308.74144 16.362 0.008 5.52 513.0
2458308.78817 16.364 0.008 5.40 582.0
2458308.83669 16.372 0.009 6.07 598.0
2458309.50352 16.359 0.008 6.28 504.0
2458309.55395 16.344 0.007 4.68 472.0
2458309.61177 16.354 0.007 5.17 465.0
2458309.67145 16.339 0.007 4.34 444.0
2458309.71955 16.357 0.007 4.06 449.0
2458309.76670 16.347 0.006 3.96 501.0
2458309.81306 16.341 0.007 4.35 534.0
2458310.47034 16.382 0.010 6.63 679.0
2458310.51897 16.363 0.008 6.42 525.0
2458310.55723 16.373 0.008 5.95 523.0
2458310.58909 16.351 0.007 5.30 477.0
2458310.62729 16.332 0.006 4.41 521.0
2458310.66757 16.352 0.007 5.00 536.0
2458310.70225 16.348 0.006 4.62 516.0
2458310.74447 16.370 0.008 5.93 519.0
2458310.80281 16.367 0.008 5.49 550.0
2458311.46935 16.396 0.010 6.64 699.0
2458311.51581 16.371 0.009 6.16 526.0
2458311.56474 16.405 0.010 7.23 486.0
2458311.61313 16.346 0.008 6.06 458.0
2458311.67118 16.343 0.007 4.39 449.0
2458311.72897 16.342 0.007 4.28 467.0
2458311.77516 16.350 0.007 4.71 553.0
2458311.82136 16.336 0.007 4.32 580.0
2458312.48545 16.361 0.009 6.37 615.0
2458312.53214 16.360 0.008 5.44 511.0
2458312.58271 16.348 0.008 5.32 478.0
2458312.64450 16.359 0.007 4.68 429.0
2458312.70794 16.350 0.006 4.03 447.0
2458312.76407 16.345 0.006 3.88 424.0
